,date,convenience_store,store,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
9629,2014-04-07,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15.0,22.5,2,45.0
9630,2014-03-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,84,2236.08
9631,2014-05-07,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,24,638.88
9632,2014-08-06,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
9633,2014-07-30,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,24,648.0
9634,2014-03-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,36,958.32
9635,2014-06-25,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,60,1597.2
9636,2014-02-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,24,638.88
9637,2014-06-04,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,30,798.6
9638,2014-03-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1022100.0,TEQUILA,85,Brown-Forman Corporation,3655,Herradura Silver,6,750,20.94,31.41,6,188.46
9639,2014-08-20,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,4084,Aberlour 12 Year Single Malt Scotch,6,750,26.49,39.74,1,39.74
9640,2015-02-24,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,25.98,38.97,1,38.97
9641,2014-04-02,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,4111,Ardbeg Uigeadail,6,750,39.48,59.22,1,59.22
9642,2014-08-27,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,240,WILLIAM GRANT AND SONS INC.,4367,Balvenie Caribbean Cask 14yr,6,750,37.42,56.13,1,56.13
9643,2014-03-26,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4723,Chivas Regal 18 Year,6,750,34.99,52.49,1,52.49
9644,2014-04-16,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4723,Chivas Regal 18 Year,6,750,34.99,52.49,1,52.49
9645,2014-01-29,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5040,Glenlivet 18yr,6,750,49.99,74.99,2,149.98
9646,2014-02-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,5104,Glenmorangie Nectar D'or,6,750,33.49,50.24,2,100.48
9647,2014-08-13,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012210.0,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,22.99,34.49,1,34.49
9648,2014-08-20,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,260,Diageo Americas,5329,Johnnie Walker Blue,6,750,130.0,195.0,1,195.0
9649,2014-11-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,260,Diageo Americas,5329,Johnnie Walker Blue,6,750,130.0,195.0,1,195.0
9650,2015-02-04,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,55,Sazerac North America,8828,Lauder's,6,1750,11.18,16.77,1,16.77
9651,2014-06-18,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,460,Shaw Ross International Importers LL,9278,Old Smuggler Scotch Pet,6,1750,11.84,17.76,3,53.28
9652,2015-02-11,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,9428,Passport Scotch,6,1750,13.99,20.99,6,125.94
9653,2014-06-18,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,260,Diageo Americas,10008,Scoresby Rare Scotch,6,1750,10.5,15.74,6,94.44
9654,2014-02-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,260,Diageo Americas,10008,Scoresby Rare Scotch,6,1750,10.5,15.74,6,94.44
9655,2014-02-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012200.0,SCOTCH WHISKIES,260,Diageo Americas,10008,Scoresby Rare Scotch,6,1750,10.5,15.74,6,94.44
9656,2014-05-21,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,15.75,23.62,6,141.72
9657,2014-05-21,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,15.75,23.62,6,141.72
9658,2014-04-16,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,15.75,23.62,6,141.72
9659,2014-02-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,260,Diageo Americas,11285,Crown Royal Xr Canadian Whiskey,6,750,65.5,98.24,2,196.48
9660,2014-01-08,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,31.5,47.24,6,283.44
9661,2015-01-07,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,6,94.08
9662,2014-05-14,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.67,6,94.02
9663,2014-03-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.67,24,376.08
9664,2014-03-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.67,24,376.08
9665,2014-04-30,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,9.7,14.92,12,179.04
9666,2014-07-01,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.68,36,564.48
9667,2014-06-11,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,9.7,14.92,12,179.04
9668,2014-01-22,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,9.7,14.92,36,537.12
9669,2014-03-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,7.94,12.51,6,75.06
9670,2014-07-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,3,41.13
9671,2014-04-16,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
9672,2014-10-29,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,2,31.5
9673,2014-09-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,2,31.5
9674,2015-01-07,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.18,13.77,1,13.77
9675,2014-04-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012100.0,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,8.92,13.38,2,26.76
9676,2014-05-21,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012300.0,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,12,494.88
9677,2014-04-30,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012300.0,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,6,247.44
9678,2014-02-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012300.0,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,6,247.44
9679,2014-03-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1012300.0,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,29.99,44.99,6,269.94
9680,2014-03-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,16676,Basil Hayden 8YR,6,750,22.04,33.06,6,198.36
9681,2014-07-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,16676,Basil Hayden 8YR,6,750,22.04,33.06,2,66.12
9682,2014-04-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,16676,Basil Hayden 8YR,6,750,22.04,33.06,6,198.36
9683,2014-08-13,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,125,Cedar Ridge VineyardsLLC,17206,Cedar Ridge Bourbon,6,750,17.6,26.4,3,79.2
9684,2014-03-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011250.0,SINGLE BARREL BOURBON WHISKIES,421,Sazerac Co. Inc.,17766,Eagle Rare,6,750,17.16,25.74,12,308.88
9685,2014-03-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011250.0,SINGLE BARREL BOURBON WHISKIES,421,Sazerac Co. Inc.,17766,Eagle Rare,6,750,17.16,25.74,12,308.88
9686,2014-04-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011250.0,SINGLE BARREL BOURBON WHISKIES,421,Sazerac Co. Inc.,17766,Eagle Rare,6,750,17.16,25.74,6,154.44
9687,2014-07-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,17958,Evan Williams Yr Str Bourbon,6,1750,14.29,21.44,6,128.64
9688,2014-01-15,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,17958,Evan Williams Yr Str Bourbon,6,1750,13.04,20.19,6,121.14
9689,2014-08-06,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19226,Knob Creek,6,750,20.47,30.71,6,184.26
9690,2014-08-20,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19478,Maker's Mark,6,1750,34.64,51.96,1,51.96
9691,2014-08-06,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19478,Maker's Mark,6,1750,34.64,51.96,1,51.96
9692,2014-07-30,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19478,Maker's Mark,6,1750,34.64,51.96,1,51.96
9693,2014-10-08,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19478,Maker's Mark,6,1750,34.64,51.96,6,311.76
9694,2015-01-21,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,9.44,14.16,6,84.96
9695,2014-11-24,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
9696,2014-02-12,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
9697,2014-05-28,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011200.0,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
9698,2014-01-08,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,22788,Beam's 8 Star Bl Whiskey,6,1750,7.43,11.15,6,66.9
9699,2015-02-04,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,55,Sazerac North America,23708,Fleischmann's Preferred Bl Whiskey,6,1750,7.33,11.0,1,11.0
9700,2014-03-26,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,55,Sazerac North America,23708,Fleischmann's Preferred Bl Whiskey,6,1750,7.33,10.99,6,65.94
9701,2014-02-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,7.46,11.19,6,67.14
9702,2014-01-22,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,7.46,11.19,6,67.14
9703,2014-01-22,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,7.46,11.19,6,67.14
9704,2014-11-19,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,6,99.18
9705,2014-03-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,6,99.18
9706,2014-07-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,6,99.18
9707,2014-02-26,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,6,99.18
9708,2014-09-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,12,198.36
9709,2015-02-04,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
9710,2014-02-26,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
9711,2014-07-09,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
9712,2014-02-05,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,12,215.16
9713,2014-09-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011100.0,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.81,6,70.86
9714,2015-01-07,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011300.0,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26589,Gentleman Jack,6,1750,34.74,52.11,6,312.66
9715,2014-04-23,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011300.0,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
9716,2014-05-21,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011500.0,STRAIGHT RYE WHISKIES,306,Mississippi River Distilling Co.,27027,Cody Road Rye,6,750,19.17,28.76,2,57.52
9717,2014-08-20,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011500.0,STRAIGHT RYE WHISKIES,306,Mississippi River Distilling Co.,27027,Cody Road Rye,6,750,19.17,28.76,1,28.76
9718,2014-01-08,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
9719,2014-01-08,,2465,2727 DODGE ST,DUBUQUE,52003,"2727 DODGE ST
DUBUQUE 52003
(42.49202676200008, -90.706940876999965)",31,Dubuque,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
